transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount,year,month,month_name,day_of_week,hour
TXN011249,USR46356,2024-09-25,23:30:18,Purchase,Travel,428.52,GBP,Successful,Bank Transfer,55+,United Kingdom,Edinburgh,Standard,0,6.43,5.14,0.0,2024,9,September,Wednesday,23
TXN011514,USR39604,2024-09-25,4:03:26,Purchase,Travel,209.21,EUR,Successful,Card,35-44,Netherlands,Utrecht,Plus,0,2.09,1.67,1.05,2024,9,September,Wednesday,4
TXN000093,USR29079,2024-09-25,13:33:39,Purchase,Utilities,730.28,GBP,Successful,Bank Transfer,35-44,United Kingdom,Manchester,Plus,0,7.3,5.84,3.65,2024,9,September,Wednesday,13
TXN014757,USR13883,2024-09-25,19:20:35,Refund,Shopping,266.74,EUR,Failed,Card,35-44,Spain,Valencia,Metal,0,0.53,0.42,0.0,2024,9,September,Wednesday,19
TXN001260,USR72236,2024-09-25,21:01:31,Transfer,Utilities,1072.5,USD,Reversed,Bank Transfer,35-44,United States,Miami,Metal,0,2.15,1.72,0.0,2024,9,September,Wednesday,21
TXN010350,USR92564,2024-09-25,21:10:30,Purchase,Other,127.02,EUR,Successful,Google Pay,55+,France,Marseille,Standard,0,1.91,1.53,0.0,2024,9,September,Wednesday,21
TXN009774,USR34613,2024-09-25,9:57:06,Purchase,Travel,357.38,EUR,Successful,Card,25-34,Germany,Hamburg,Plus,0,3.57,2.86,1.79,2024,9,September,Wednesday,9
TXN006258,USR93914,2024-09-25,8:38:41,Transfer,Shopping,8904.36,EUR,Successful,Card,25-34,France,Lyon,Metal,1,17.81,14.25,133.57,2024,9,September,Wednesday,8
TXN006514,USR51770,2024-09-25,8:25:24,Withdrawal,Utilities,246.8,GBP,Successful,Bank Transfer,55+,United Kingdom,Manchester,Standard,0,3.7,2.96,0.0,2024,9,September,Wednesday,8
TXN008887,USR73471,2024-09-25,5:35:43,Purchase,Utilities,726.87,GBP,Successful,Bank Transfer,25-34,United Kingdom,London,Standard,0,10.9,8.72,0.0,2024,9,September,Wednesday,5
TXN001004,USR78247,2024-09-26,17:57:12,Purchase,Travel,664.99,GBP,Successful,Google Pay,55+,United Kingdom,Birmingham,Standard,0,9.97,7.98,0.0,2024,9,September,Thursday,17
TXN010198,USR29348,2024-09-26,7:03:41,Purchase,Food & Dining,506.98,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Standard,0,7.6,6.08,0.0,2024,9,September,Thursday,7
TXN001681,USR58605,2024-09-26,13:07:21,Transfer,Utilities,3546.47,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,53.2,42.56,0.0,2024,9,September,Thursday,13
TXN007899,USR49240,2024-09-26,14:39:32,Purchase,Travel,560.38,EUR,Failed,Card,55+,Germany,Berlin,Plus,0,5.6,4.48,0.0,2024,9,September,Thursday,14
TXN014567,USR90623,2024-09-26,17:59:56,Withdrawal,Utilities,943.11,USD,Failed,Bank Transfer,18-24,United States,New York,Standard,0,14.15,11.32,0.0,2024,9,September,Thursday,17
TXN004008,USR70713,2024-09-26,4:41:26,Purchase,Food & Dining,190.15,GBP,Successful,Bank Transfer,35-44,United Kingdom,Glasgow,Plus,0,1.9,1.52,0.95,2024,9,September,Thursday,4
TXN004767,USR25704,2024-09-26,18:58:37,Withdrawal,Shopping,1422.1,EUR,Reversed,Bank Transfer,45-54,Germany,Frankfurt,Premium,0,7.11,5.69,0.0,2024,9,September,Thursday,18
TXN007461,USR30591,2024-09-26,17:17:21,Transfer,Shopping,4548.72,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Plus,0,45.49,36.39,22.74,2024,9,September,Thursday,17
TXN003929,USR63368,2024-09-26,17:46:46,Transfer,Entertainment,8418.07,EUR,Successful,Google Pay,35-44,Germany,Frankfurt,Metal,0,16.84,13.47,126.27,2024,9,September,Thursday,17
TXN014722,USR61138,2024-09-26,11:10:06,Purchase,Food & Dining,577.16,EUR,Successful,Card,Unknown,Spain,Madrid,Plus,0,5.77,4.62,2.89,2024,9,September,Thursday,11
TXN005138,USR78977,2024-09-26,20:38:33,Purchase,Food & Dining,174.82,EUR,Successful,Apple Pay,25-34,France,Bordeaux,Standard,0,2.62,2.1,0.0,2024,9,September,Thursday,20
TXN009369,USR83952,2024-09-26,20:36:21,Purchase,Entertainment,715.5,GBP,Successful,Card,25-34,United Kingdom,London,Standard,0,10.73,8.58,0.0,2024,9,September,Thursday,20
TXN011492,USR37368,2024-09-26,18:16:43,Top-up,Shopping,2341.81,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Metal,0,4.68,3.74,35.13,2024,9,September,Thursday,18
TXN002124,USR54341,2024-09-26,8:29:49,Purchase,Shopping,290.82,EUR,Successful,Direct Debit,25-34,Germany,Munich,Metal,0,0.58,0.46,4.36,2024,9,September,Thursday,8
TXN004933,USR78278,2024-09-27,2:11:47,Withdrawal,Transfer,894.7,GBP,Successful,Bank Transfer,18-24,United Kingdom,London,Plus,0,8.95,7.16,4.47,2024,9,September,Friday,2
TXN006260,USR22088,2024-09-27,10:48:51,Purchase,Utilities,270.2,EUR,Successful,Direct Debit,25-34,France,Marseille,Standard,0,4.05,3.24,0.0,2024,9,September,Friday,10
TXN005677,USR35055,2024-09-27,1:23:31,Transfer,Travel,3316.44,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Standard,0,49.75,39.8,0.0,2024,9,September,Friday,1
TXN003591,USR21142,2024-09-27,14:28:05,Transfer,Travel,1741.89,EUR,Successful,Card,45-54,Netherlands,Utrecht,Plus,0,17.42,13.94,8.71,2024,9,September,Friday,14
TXN005876,USR74265,2024-09-27,4:50:35,Purchase,Utilities,759.46,EUR,Successful,Apple Pay,55+,Germany,Hamburg,Metal,0,1.52,1.22,11.39,2024,9,September,Friday,4
TXN006511,USR62354,2024-09-27,22:30:00,Refund,Entertainment,932.67,EUR,Successful,Google Pay,25-34,Netherlands,Amsterdam,Metal,0,1.87,1.5,13.99,2024,9,September,Friday,22
TXN014428,USR93584,2024-09-27,19:29:57,Refund,Shopping,388.33,EUR,Successful,Apple Pay,18-24,Italy,Milan,Plus,0,3.88,3.1,1.94,2024,9,September,Friday,19
TXN001554,USR13105,2024-09-27,17:27:18,Purchase,Food & Dining,141.36,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Plus,0,1.41,1.13,0.71,2024,9,September,Friday,17
TXN013993,USR74307,2024-09-27,20:05:05,Purchase,Food & Dining,639.56,EUR,Successful,Card,18-24,France,Bordeaux,Standard,0,9.59,7.67,0.0,2024,9,September,Friday,20
TXN001389,USR48489,2024-09-27,15:31:47,Transfer,Transfer,3948.54,GBP,Failed,Google Pay,25-34,United Kingdom,Liverpool,Standard,1,59.23,47.38,0.0,2024,9,September,Friday,15
TXN014983,USR74921,2024-09-27,3:16:39,Transfer,Shopping,5665.81,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,0,56.66,45.33,28.33,2024,9,September,Friday,3
TXN007718,USR18855,2024-09-27,11:02:31,Purchase,Transfer,375.21,EUR,Successful,Bank Transfer,25-34,Netherlands,Rotterdam,Plus,0,3.75,3.0,1.88,2024,9,September,Friday,11
TXN007598,USR74861,2024-09-27,22:41:21,Purchase,Food & Dining,268.25,GBP,Successful,Direct Debit,25-34,United Kingdom,Birmingham,Standard,0,4.02,3.22,0.0,2024,9,September,Friday,22
TXN014931,USR66442,2024-09-27,17:52:20,Transfer,Utilities,5582.6,GBP,Failed,Apple Pay,18-24,United Kingdom,London,Premium,1,27.91,22.33,0.0,2024,9,September,Friday,17
TXN008414,USR94985,2024-09-27,11:36:05,Purchase,Entertainment,514.31,GBP,Successful,Bank Transfer,18-24,United Kingdom,Birmingham,Standard,0,7.71,6.17,0.0,2024,9,September,Friday,11
TXN003618,USR67659,2024-09-27,21:26:53,Purchase,Shopping,127.29,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Standard,0,1.91,1.53,0.0,2024,9,September,Friday,21
TXN007411,USR92564,2024-09-27,8:39:49,Refund,Transfer,340.69,EUR,Successful,Direct Debit,55+,France,Marseille,Standard,0,5.11,4.09,0.0,2024,9,September,Friday,8
TXN009805,USR55227,2024-09-27,21:19:53,Transfer,Entertainment,5102.27,EUR,Successful,Card,25-34,Spain,Valencia,Plus,0,51.02,40.82,25.51,2024,9,September,Friday,21
TXN011709,USR36986,2024-09-27,20:16:52,Transfer,Shopping,2030.94,USD,Successful,Apple Pay,35-44,United States,Los Angeles,Plus,0,20.31,16.25,10.15,2024,9,September,Friday,20
TXN001929,USR97555,2024-09-27,1:10:12,Purchase,Transfer,505.69,EUR,Successful,Bank Transfer,35-44,France,Bordeaux,Plus,1,5.06,4.05,2.53,2024,9,September,Friday,1
TXN013306,USR18444,2024-09-27,18:50:56,Top-up,Shopping,545.13,USD,Successful,Bank Transfer,35-44,United States,Miami,Standard,0,8.18,6.54,0.0,2024,9,September,Friday,18
TXN004704,USR82856,2024-09-27,12:55:27,Refund,Food & Dining,362.85,GBP,Successful,Google Pay,25-34,United Kingdom,Birmingham,Plus,0,3.63,2.9,1.81,2024,9,September,Friday,12
TXN011715,USR99435,2024-09-27,1:44:52,Purchase,Shopping,243.77,EUR,Successful,Bank Transfer,25-34,Netherlands,Rotterdam,Standard,0,3.66,2.93,0.0,2024,9,September,Friday,1
TXN010557,USR10851,2024-09-27,12:42:12,Purchase,Transfer,461.1,GBP,Successful,Google Pay,35-44,United Kingdom,Glasgow,Plus,0,4.61,3.69,2.31,2024,9,September,Friday,12
TXN012112,USR49240,2024-09-28,10:47:26,Purchase,Other,422.16,EUR,Successful,Card,55+,Germany,Berlin,Plus,0,4.22,3.38,2.11,2024,9,September,Saturday,10
TXN000423,USR63110,2024-09-28,20:56:26,Refund,Shopping,642.48,EUR,Successful,Bank Transfer,35-44,France,Marseille,Premium,0,3.21,2.57,6.42,2024,9,September,Saturday,20
TXN011517,USR14471,2024-09-28,7:57:51,Top-up,Utilities,197.1,USD,Successful,Card,45-54,United States,Los Angeles,Standard,0,2.96,2.37,0.0,2024,9,September,Saturday,7
TXN007269,USR14514,2024-09-28,13:19:00,Purchase,Other,196.73,GBP,Successful,Card,45-54,United Kingdom,Edinburgh,Standard,0,2.95,2.36,0.0,2024,9,September,Saturday,13
TXN008366,USR39351,2024-09-28,6:11:46,Purchase,Other,117.97,USD,Successful,Card,25-34,United States,Miami,Standard,0,1.77,1.42,0.0,2024,9,September,Saturday,6
TXN008212,USR82500,2024-09-28,18:07:56,Purchase,Shopping,518.25,USD,Successful,Card,35-44,United States,New York,Plus,0,5.18,4.14,2.59,2024,9,September,Saturday,18
TXN006579,USR86490,2024-09-28,14:36:10,Purchase,Food & Dining,539.14,GBP,Successful,Apple Pay,35-44,United Kingdom,Manchester,Standard,0,8.09,6.47,0.0,2024,9,September,Saturday,14
TXN007097,USR83133,2024-09-28,23:51:06,Top-up,Healthcare,1409.96,GBP,Successful,Bank Transfer,35-44,United Kingdom,Edinburgh,Standard,0,21.15,16.92,0.0,2024,9,September,Saturday,23
TXN002727,USR15485,2024-09-28,12:53:12,Purchase,Healthcare,648.99,GBP,Successful,Card,18-24,United Kingdom,Liverpool,Standard,0,9.73,7.78,0.0,2024,9,September,Saturday,12
TXN004818,USR89679,2024-09-28,8:55:28,Purchase,Shopping,539.56,EUR,Successful,Card,55+,Germany,Munich,Standard,0,8.09,6.47,0.0,2024,9,September,Saturday,8
TXN012087,USR89076,2024-09-28,11:08:31,Purchase,Travel,464.98,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Premium,0,2.32,1.86,4.65,2024,9,September,Saturday,11
TXN002308,USR12011,2024-09-28,14:35:50,Top-up,Entertainment,1386.68,EUR,Successful,Card,35-44,Italy,Naples,Standard,0,20.8,16.64,0.0,2024,9,September,Saturday,14
TXN006502,USR45884,2024-09-28,15:05:56,Transfer,Healthcare,2104.4,GBP,Successful,Card,Unknown,United Kingdom,London,Standard,0,31.57,25.26,0.0,2024,9,September,Saturday,15
TXN001226,USR26969,2024-09-28,7:14:43,Transfer,Entertainment,2086.05,EUR,Failed,Apple Pay,25-34,Germany,Berlin,Premium,0,10.43,8.34,0.0,2024,9,September,Saturday,7
TXN011852,USR25674,2024-09-28,1:39:45,Transfer,Food & Dining,9025.0,USD,Successful,Card,25-34,United States,Miami,Metal,0,18.05,14.44,135.38,2024,9,September,Saturday,1
TXN006041,USR54438,2024-09-28,16:44:51,Purchase,Travel,190.34,GBP,Successful,Card,55+,United Kingdom,Liverpool,Plus,0,1.9,1.52,0.95,2024,9,September,Saturday,16
TXN007762,USR58679,2024-09-28,16:28:28,Refund,Shopping,324.32,GBP,Successful,Card,25-34,United Kingdom,Bristol,Premium,0,1.62,1.3,3.24,2024,9,September,Saturday,16
TXN010716,USR12011,2024-09-28,3:34:21,Purchase,Travel,166.85,EUR,Successful,Card,35-44,Italy,Naples,Standard,0,2.5,2.0,0.0,2024,9,September,Saturday,3
TXN006609,USR57381,2024-09-28,6:08:30,Top-up,Shopping,500.43,EUR,Successful,Card,35-44,France,Bordeaux,Standard,0,7.51,6.01,0.0,2024,9,September,Saturday,6
TXN005606,USR88849,2024-09-28,4:00:43,Purchase,Shopping,328.67,GBP,Successful,Card,35-44,United Kingdom,Leeds,Plus,0,3.29,2.63,1.64,2024,9,September,Saturday,4
TXN000684,USR39079,2024-09-29,15:53:01,Withdrawal,Transfer,250.86,USD,Successful,Card,35-44,United States,Los Angeles,Standard,0,3.76,3.01,0.0,2024,9,September,Sunday,15
TXN000963,USR28106,2024-09-29,8:41:19,Purchase,Transfer,404.66,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Plus,0,4.05,3.24,2.02,2024,9,September,Sunday,8
TXN009565,USR10487,2024-09-29,6:02:42,Refund,Food & Dining,3.94,GBP,Failed,Card,35-44,United Kingdom,London,Standard,0,0.06,0.05,0.0,2024,9,September,Sunday,6
TXN011962,USR98719,2024-09-29,22:03:21,Top-up,Travel,1304.48,EUR,Successful,Card,25-34,Netherlands,Amsterdam,Plus,0,13.04,10.43,6.52,2024,9,September,Sunday,22
TXN009180,USR17708,2024-09-29,8:59:58,Purchase,Shopping,297.72,USD,Successful,Bank Transfer,55+,United States,Miami,Standard,0,4.47,3.58,0.0,2024,9,September,Sunday,8
TXN003644,USR92958,2024-09-29,20:44:41,Withdrawal,Travel,618.12,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,9.27,7.42,0.0,2024,9,September,Sunday,20
TXN001438,USR63562,2024-09-29,20:21:32,Purchase,Travel,347.54,EUR,Successful,Card,25-34,Italy,Rome,Standard,0,5.21,4.17,0.0,2024,9,September,Sunday,20
TXN013145,USR22170,2024-09-29,0:19:24,Top-up,Food & Dining,358.35,GBP,Successful,Card,55+,United Kingdom,Liverpool,Plus,0,3.58,2.86,1.79,2024,9,September,Sunday,0
TXN005458,USR45811,2024-09-29,17:04:00,Purchase,Food & Dining,676.85,GBP,Successful,Bank Transfer,18-24,United Kingdom,London,Premium,0,3.38,2.7,6.77,2024,9,September,Sunday,17
TXN004021,USR86831,2024-09-29,7:23:07,Purchase,Entertainment,395.86,EUR,Successful,Apple Pay,35-44,France,Bordeaux,Standard,0,5.94,4.75,0.0,2024,9,September,Sunday,7
TXN004582,USR41061,2024-09-29,11:06:55,Refund,Utilities,236.59,GBP,Successful,Card,Unknown,United Kingdom,Glasgow,Standard,0,3.55,2.84,0.0,2024,9,September,Sunday,11
TXN003408,USR62923,2024-09-29,7:14:04,Purchase,Travel,74.14,GBP,Successful,Bank Transfer,18-24,United Kingdom,Manchester,Plus,0,0.74,0.59,0.37,2024,9,September,Sunday,7
TXN007389,USR73837,2024-09-29,22:58:26,Transfer,Entertainment,6006.42,EUR,Successful,Direct Debit,25-34,Netherlands,Amsterdam,Premium,0,30.03,24.02,60.06,2024,9,September,Sunday,22
TXN011392,USR61592,2024-09-29,2:33:09,Purchase,Shopping,908.85,GBP,Successful,Card,45-54,United Kingdom,Birmingham,Plus,0,9.09,7.27,4.54,2024,9,September,Sunday,2
TXN002639,USR82362,2024-09-29,5:07:25,Purchase,Shopping,63.36,EUR,Successful,Card,25-34,Spain,Barcelona,Standard,0,0.95,0.76,0.0,2024,9,September,Sunday,5
TXN009394,USR44037,2024-09-29,10:20:10,Transfer,Food & Dining,8351.57,USD,Successful,Bank Transfer,45-54,United States,New York,Metal,0,16.7,13.36,125.27,2024,9,September,Sunday,10
TXN011939,USR51195,2024-09-29,10:34:49,Purchase,Shopping,408.94,GBP,Successful,Google Pay,18-24,United Kingdom,Birmingham,Standard,0,6.13,4.9,0.0,2024,9,September,Sunday,10
TXN008507,USR93964,2024-09-29,23:41:46,Transfer,Utilities,3752.67,EUR,Failed,Card,25-34,Germany,Frankfurt,Standard,0,56.29,45.03,0.0,2024,9,September,Sunday,23
TXN007757,USR42495,2024-09-29,12:15:28,Purchase,Food & Dining,534.12,GBP,Failed,Google Pay,18-24,United Kingdom,Glasgow,Standard,0,8.01,6.41,0.0,2024,9,September,Sunday,12
TXN003308,USR96529,2024-09-29,12:14:28,Purchase,Food & Dining,459.72,EUR,Reversed,Direct Debit,18-24,Germany,Frankfurt,Standard,0,6.9,5.52,0.0,2024,9,September,Sunday,12
TXN009291,USR12744,2024-09-29,9:54:17,Refund,Utilities,558.61,GBP,Successful,Direct Debit,25-34,United Kingdom,Bristol,Premium,1,2.79,2.23,5.59,2024,9,September,Sunday,9
TXN009292,USR70444,2024-09-30,1:50:17,Purchase,Utilities,814.48,GBP,Successful,Card,25-34,United Kingdom,Bristol,Plus,0,8.14,6.51,4.07,2024,9,September,Monday,1
TXN007053,USR87580,2024-09-30,7:17:52,Top-up,Utilities,1654.54,EUR,Successful,Bank Transfer,35-44,Netherlands,Utrecht,Standard,0,24.82,19.86,0.0,2024,9,September,Monday,7
TXN013417,USR44574,2024-09-30,8:26:10,Purchase,Healthcare,246.91,EUR,Successful,Apple Pay,25-34,France,Lyon,Plus,0,2.47,1.98,1.23,2024,9,September,Monday,8
TXN014352,USR27093,2024-09-30,0:02:33,Withdrawal,Other,501.18,EUR,Successful,Card,25-34,Spain,Seville,Premium,0,2.51,2.01,5.01,2024,9,September,Monday,0
TXN005237,USR92076,2024-09-30,15:34:14,Transfer,Shopping,4210.52,GBP,Successful,Bank Transfer,25-34,United Kingdom,Liverpool,Plus,0,42.11,33.69,21.05,2024,9,September,Monday,15
TXN013625,USR48877,2024-09-30,11:30:28,Purchase,Utilities,490.15,EUR,Successful,Apple Pay,25-34,Germany,Berlin,Standard,0,7.35,5.88,0.0,2024,9,September,Monday,11
TXN008338,USR77305,2024-09-30,20:11:47,Purchase,Travel,638.34,EUR,Successful,Apple Pay,45-54,Netherlands,Amsterdam,Plus,0,6.38,5.1,3.19,2024,9,September,Monday,20
TXN007142,USR44581,2024-09-30,14:46:47,Purchase,Shopping,212.42,EUR,Successful,Card,45-54,Germany,Frankfurt,Standard,0,3.19,2.55,0.0,2024,9,September,Monday,14
TXN008452,USR59054,2024-09-30,22:59:10,Purchase,Utilities,516.6,EUR,Successful,Google Pay,25-34,Italy,Unknown,Standard,0,7.75,6.2,0.0,2024,9,September,Monday,22
TXN005981,USR18567,2024-09-30,5:18:08,Transfer,Food & Dining,3764.97,USD,Successful,Card,25-34,United States,Chicago,Standard,0,56.47,45.18,0.0,2024,9,September,Monday,5
TXN007553,USR21104,2024-09-30,18:04:23,Refund,Utilities,93.47,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Standard,0,1.4,1.12,0.0,2024,9,September,Monday,18
TXN006311,USR82587,2024-09-30,19:37:57,Purchase,Entertainment,767.74,EUR,Successful,Direct Debit,25-34,Germany,Frankfurt,Standard,0,11.52,9.22,0.0,2024,9,September,Monday,19
TXN003065,USR59508,2024-09-30,22:55:37,Transfer,Entertainment,2636.55,EUR,Reversed,Card,35-44,Spain,Seville,Plus,0,26.37,21.1,0.0,2024,9,September,Monday,22
TXN011789,USR60052,2024-09-30,16:37:30,Refund,Food & Dining,27.01,EUR,Successful,Google Pay,25-34,Germany,Frankfurt,Standard,0,0.41,0.33,0.0,2024,9,September,Monday,16
TXN010889,USR42406,2024-09-30,22:21:14,Top-up,Healthcare,507.12,EUR,Failed,Card,45-54,Spain,Valencia,Standard,0,7.61,6.09,0.0,2024,9,September,Monday,22
TXN011615,USR35679,2024-09-30,16:48:09,Purchase,Shopping,188.87,USD,Successful,Card,18-24,United States,Miami,Standard,0,2.83,2.26,0.0,2024,9,September,Monday,16
TXN011963,USR26558,2024-09-30,5:35:02,Purchase,Transfer,100.99,GBP,Successful,Google Pay,25-34,United Kingdom,Birmingham,Standard,0,1.51,1.21,0.0,2024,9,September,Monday,5
TXN011829,USR46822,2024-09-30,22:12:09,Top-up,Uncategorised,479.88,GBP,Successful,Card,18-24,United Kingdom,Edinburgh,Plus,1,4.8,3.84,2.4,2024,9,September,Monday,22
TXN010260,USR62781,2024-09-30,7:06:29,Transfer,Entertainment,2216.64,EUR,Successful,Google Pay,18-24,Germany,Frankfurt,Standard,0,33.25,26.6,0.0,2024,9,September,Monday,7
TXN010239,USR81260,2024-09-30,6:16:25,Purchase,Food & Dining,715.8,EUR,Successful,Card,55+,Germany,Munich,Standard,0,10.74,8.59,0.0,2024,9,September,Monday,6
TXN013107,USR62205,2024-09-30,1:01:55,Top-up,Shopping,1009.14,GBP,Successful,Bank Transfer,55+,United Kingdom,Birmingham,Premium,0,5.05,4.04,10.09,2024,9,September,Monday,1
TXN004280,USR88849,2024-09-30,20:16:23,Transfer,Entertainment,610.39,GBP,Successful,Apple Pay,35-44,United Kingdom,Leeds,Plus,0,6.1,4.88,3.05,2024,9,September,Monday,20
TXN004070,USR23994,2024-09-30,11:06:01,Top-up,Other,1218.51,USD,Successful,Card,18-24,United States,Chicago,Standard,0,18.28,14.62,0.0,2024,9,September,Monday,11
TXN011158,USR75395,2024-09-30,13:32:38,Withdrawal,Shopping,149.65,EUR,Failed,Google Pay,55+,France,Marseille,Standard,0,2.24,1.79,0.0,2024,9,September,Monday,13
TXN002590,USR74904,2024-09-30,9:35:00,Purchase,Shopping,462.62,USD,Successful,Bank Transfer,18-24,United States,New York,Standard,0,6.94,5.55,0.0,2024,9,September,Monday,9
TXN010348,USR98503,2024-09-30,1:12:42,Purchase,Shopping,389.47,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Plus,0,3.89,3.11,1.95,2024,9,September,Monday,1
TXN004835,USR79319,2024-09-30,18:16:07,Top-up,Travel,728.04,EUR,Successful,Bank Transfer,35-44,Spain,Seville,Plus,0,7.28,5.82,3.64,2024,9,September,Monday,18
TXN014676,USR62873,2024-10-01,22:12:18,Refund,Other,364.42,EUR,Successful,Card,18-24,Italy,Florence,Premium,1,1.82,1.46,3.64,2024,10,October,Tuesday,22
TXN013785,USR96289,2024-10-01,23:28:38,Purchase,Shopping,80.44,USD,Failed,Apple Pay,45-54,United States,Chicago,Standard,1,1.21,0.97,0.0,2024,10,October,Tuesday,23
TXN002858,USR43095,2024-10-01,7:24:11,Top-up,Travel,1724.07,EUR,Successful,Direct Debit,25-34,Netherlands,Utrecht,Plus,0,17.24,13.79,8.62,2024,10,October,Tuesday,7
TXN005024,USR44574,2024-10-01,16:21:42,Transfer,Shopping,5240.42,EUR,Successful,Direct Debit,25-34,France,Lyon,Plus,0,52.4,41.92,26.2,2024,10,October,Tuesday,16
TXN014189,USR74044,2024-10-01,3:01:54,Purchase,Travel,206.95,GBP,Successful,Apple Pay,55+,United Kingdom,Edinburgh,Standard,0,3.1,2.48,0.0,2024,10,October,Tuesday,3
TXN008586,USR60079,2024-10-01,18:22:09,Purchase,Transfer,790.32,GBP,Successful,Bank Transfer,18-24,United Kingdom,Bristol,Standard,0,11.85,9.48,0.0,2024,10,October,Tuesday,18
TXN008788,USR28340,2024-10-01,21:09:38,Purchase,Food & Dining,260.97,USD,Successful,Apple Pay,35-44,United States,Miami,Plus,0,2.61,2.09,1.3,2024,10,October,Tuesday,21
TXN008399,USR88023,2024-10-01,23:03:18,Purchase,Shopping,777.76,GBP,Successful,Apple Pay,18-24,United Kingdom,Liverpool,Plus,0,7.78,6.22,3.89,2024,10,October,Tuesday,23
TXN003853,USR87879,2024-10-01,1:28:03,Transfer,Shopping,5932.05,EUR,Successful,Card,55+,Germany,Hamburg,Plus,0,59.32,47.46,29.66,2024,10,October,Tuesday,1
TXN009625,USR29742,2024-10-01,7:45:41,Transfer,Travel,2968.49,GBP,Successful,Card,25-34,United Kingdom,Manchester,Standard,0,44.53,35.62,0.0,2024,10,October,Tuesday,7
TXN006630,USR58637,2024-10-01,17:24:52,Transfer,Transfer,3189.33,GBP,Successful,Google Pay,18-24,United Kingdom,Manchester,Metal,0,6.38,5.1,47.84,2024,10,October,Tuesday,17
TXN009700,USR92712,2024-10-01,18:18:16,Purchase,Entertainment,840.72,GBP,Successful,Bank Transfer,35-44,United Kingdom,Birmingham,Plus,0,8.41,6.73,4.2,2024,10,October,Tuesday,18
